key,message,comment,context
"To consume manuf order","Para consumir ordem de manufatura",revisao,
"To consume operation order","Para consumir ordem de operação",revisao,
"To consume prod process line","Para consumir linha de processo de prod",revisao,
"To consume products","Para consumir produtos",revisao,
"To produce manuf order","Para produzir ordem manuf",revisao,
"Too many days","Muitos dias",revisao,
"Too many recursive calls to create the bill of material.","Muitas chamadas recursivas para criar a lista de materiais.",revisao,
"Too many recursive calls to import the bill of material configurator.","Muitas chamadas recursivas para importar o configurador de lista de materiais.",revisao,
"Tracking number search","Pesquisa de números de rastreamento",revisao,
Type,Tipo,revisao,
"Type select","Digite select",revisao,
"Type select icon","Digite o ícone de seleção",revisao,
Unit,Unidade,revisao,
"Unit cost price","Preço de custo unitário",revisao,
"Unknown parent context class.","Classe de contexto pai desconhecido.",revisao,
"Update planned quantities (Components and FP)","Atualizar quantidades planejadas (Componentes e FP)",revisao,
"Update product cost price","Atualizar preço de custo do produto",revisao,
"Update real quantities (Components and FP)","Atualizar quantidades reais (componentes e FP)",revisao,
Urgent,Urgente,revisao,
"Usable on production","Utilizável na produção",revisao,
"Use generated product","Use o produto gerado",revisao,
User,"Do utilizador",revisao,
"User Dashboard","Painel do usuário",revisao,
Validate,Validar,revisao,
Validated,Validado,revisao,
"Valuation date","Data de validação",revisao,
Version,Versão,revisao,
"Version management","Gerenciamento de versão",revisao,
"Version number","Número da versão",revisao,
Waste,Desperdício,revisao,
"Waste description","Descrição de Resíduos",revisao,
"Waste rate (%)","Taxa de desperdício (%)",revisao,
"Waste stock location","Localização de estoque de lixo",revisao,
"Waste stock move","Movimentação de estoque de lixo",revisao,
"Where-used list","Lista de utilizações",revisao,
"Work center","Centro de Trabalho",revisao,
"Work center type","Tipo de centro de trabalho",revisao,
"Work centers","Centros de trabalho",revisao,
"Work in progress","Trabalho em progresso",revisao,
"Work in progress valuation","Avaliação em andamento",revisao,
WorkCenter,"Centro de Trabalho",revisao,
"WorkInProgressValuation.title","WorkInProgressValuation.title",revisao,
Workshop,Oficina,revisao,
"You can't manage the consumed products on phases because this production process is related to several bills of material","Você não pode gerenciar os produtos consumidos em fases porque esse processo de produção está relacionado a várias listas de materiais",revisao,
"You can't remove this record","Você não pode remover este registro",revisao,
"You cannot delete realized stock move lines.","Você não pode excluir as linhas de movimentação de estoque realizadas.",revisao,
"You must add a positive quantity","Você deve adicionar uma quantidade positiva",revisao,
"You must configure a component default stock location for company %s.","Você deve configurar um local de estoque padrão do componente para a empresa% s.",revisao,
"You must configure a finished products default stock location for company %s.","Você deve configurar um local de estoque padrão de produtos acabados para a empresa% s.",revisao,
"You must configure a production for company %s","Você deve configurar uma produção para a empresa% s",revisao,
"You must configure a production virtual stock location for company %s","Você deve configurar um local de estoque virtual de produção para a empresa% s",revisao,
"You must configure a sequence for manufacturing order for company %s","Você deve configurar uma sequência para ordem de produção para a empresa% s",revisao,
"You must configure a waste stock location for company %s.","Você deve configurar um local de estoque de resíduos para a empresa% s.",revisao,
"You must select a nomenclature","Você deve selecionar uma nomenclatura",revisao,
"inOrOut is invalid","inOrOut é inválido",revisao,
name,nome,revisao,
value:Manufacturing,"valor: Fabricação",revisao,
