key,message,comment,context
"Send email when planning stock move","Enviar email ao planejar a transferência de estoque",revisao,
"Separate the shipment operations","Separe as operações de envio",revisao,
Seq.,Seq.,revisao,
Sequence,Seqüência,revisao,
"Ship/Receive all products","Enviar / receber todos os produtos",revisao,
"Shipment Informations","Informações de remessa",revisao,
"Shipment Mode","Modo de Envio",revisao,
"Shipment Mode form","Formulário do modo de envio",revisao,
"Shipment Mode grid","Grade do modo de envio",revisao,
"Shipment mode","Modo de embarque",revisao,
"Shipped date","Data de envio",revisao,
"Shipped qty","Qty enviado",revisao,
"Show detailed stock","Mostrar stock detalhado",revisao,
"Show stock move","Mostrar movimento de estoque",revisao,
"Show stock move lines","Mostrar linhas de movimentação de estoque",revisao,
"Signatory user","Utilizador signatário",revisao,
"Special operations","Operações Especiais",revisao,
"Special split","Divisão especial",revisao,
Split,Dividido,revisao,
"Split by tracking numbers","Dividir por números de rastreamento",revisao,
"Split by unit","Dividido por unidade",revisao,
"Split in Qty of","Dividido em Qtde de",revisao,
"Split into 2","Dividido em 2",revisao,
"Split quantity cannot be higher than real quantity.","A quantidade dividida não pode ser maior que a quantidade real.",revisao,
"Split quantity cannot be negative.","A quantidade dividida não pode ser negativa.",revisao,
Start,Começar,revisao,
Status,Status,revisao,
Stock,estoque,revisao,
"Stock Availability","Disponibilidade de estoque",revisao,
"Stock History","História das Ações",revisao,
"Stock Location Tree","Árvore de localização de estoque",revisao,
"Stock Location content","Conteúdo do local de estoque",revisao,
"Stock Locations","Locais de estoque",revisao,
"Stock Locations content","Conteúdo de locais de estoque",revisao,
"Stock Move","Mover estoque",revisao,
"Stock Move Lines","Linhas de movimento de estoque",revisao,
"Stock Move Origin","Mover estoque de origem",revisao,
"Stock Moves","Movimentos de estoque",revisao,
"Stock Moves consumption historical","Movimentos de estoque consumo histórico",revisao,
"Stock Moves consumption planned","Movimentos de estoque consumo planejado",revisao,
"Stock Moves historical","Movimentos de estoque históricos",revisao,
"Stock Moves planned","Movimentos de estoque planejados",revisao,
"Stock Rules","Regras de estoque",revisao,
"Stock availability","Disponibilidade de estoque",revisao,
"Stock config","Configuração de estoque",revisao,
"Stock config (${ name })","Configuração de estoque ($ {name})",revisao,
"Stock configuration","Configuração de estoque",revisao,
"Stock configurations","Configurações de estoque",revisao,
"Stock control","Controle de estoque",revisao,
"Stock location","Localização de estoque",revisao,
"Stock location details","Detalhes do local de estoque",revisao,
"Stock location lines","Linhas de localização de estoque",revisao,
"Stock location value","Valor de estoque",revisao,
"Stock location(s)","Local de estoque (s)",revisao,
"Stock managed","Ações gerenciadas",revisao,
"Stock management","Gestão de stocks",revisao,
"Stock move","Movimentação de estoque",revisao,
"Stock move content","Conteúdo de movimentação de estoque",revisao,
"Stock move information","Informação de movimentação de estoque",revisao,
"Stock move informations","Informações de movimentação de estoque",revisao,
"Stock move line","Linha de movimentação de estoque",revisao,
"Stock move line is required on line %d.","A linha de movimento de estoque é necessária na linha% d.",revisao,
"Stock move lines","Linhas de movimentação de estoque",revisao,
"Stock move printing settings","Configurações de impressão de movimentação de estoque",revisao,
"Stock moves","Movimentos de estoque",revisao,
"Stock per day","Estoque por dia",revisao,
"Stock rules","Regras de estoque",revisao,
"Stock rules created","Regras de estoque criadas",revisao,
"Stock's movement's type undefined","Tipo de movimento da ação indefinido",revisao,
"StockLocation.accountingValue","StockLocation.accountingValue",revisao,
StockLocation.code,StockLocation.code,revisao,
StockLocation.date,StockLocation.date,revisao,
"StockLocation.detailsByStockLocation","StockLocation.detailsByStockLocation",revisao,
StockLocation.location,StockLocation.location,revisao,
"StockLocation.locationTotalContent","StockLocation.locationTotalContent",revisao,
StockLocation.locations,StockLocation.locations,revisao,
"StockLocation.productName","StockLocation.productName",revisao,
StockLocation.qtyUnit,StockLocation.qtyUnit,revisao,
StockLocation.saleValue,StockLocation.saleValue,revisao,
StockLocation.title,StockLocation.title,revisao,
StockLocation.total,StockLocation.total,revisao,
"StockLocation.totalAccountingValue","StockLocation.totalAccountingValue",revisao,
"StockLocation.totalSaleValue","StockLocation.totalSaleValue",revisao,
"StockLocation.totalWapValue","StockLocation.totalWapValue",revisao,
StockLocation.unitValue,StockLocation.unitValue,revisao,
StockLocation.wapValue,StockLocation.wapValue,revisao,
StockMove,StockMove,revisao,
"StockMove(s)","StockMove (s)",revisao,
StockMove.barcode,StockMove.barcode,revisao,
StockMove.comments,StockMove.comments,revisao,
StockMove.customer,StockMove.customer,revisao,
"StockMove.customerPartnerSeq","StockMove.customerPartnerSeq",revisao,
StockMove.date,StockMove.date,revisao,
"StockMove.deliveryAddress","StockMove.deliveryAddress",revisao,
"StockMove.deliveryDetails","StockMove.deliveryDetails",revisao,
StockMove.deliveryOrder,StockMove.deliveryOrder,revisao,
StockMove.description,StockMove.description,revisao,
StockMove.grossMass,StockMove.grossMass,revisao,
StockMove.internalMove,StockMove.internalMove,revisao,
StockMove.ispm,StockMove.ispm,revisao,
StockMove.lotNoRef,StockMove.lotNoRef,revisao,
StockMove.mass,StockMove.mass,revisao,
StockMove.movePreparedBy,StockMove.movePreparedBy,revisao,
StockMove.netMass,StockMove.netMass,revisao,
StockMove.numOfPackages,StockMove.numOfPackages,revisao,
StockMove.numOfPalettes,StockMove.numOfPalettes,revisao,
StockMove.pickingOrder,StockMove.pickingOrder,revisao,
StockMove.product,StockMove.product,revisao,
StockMove.productionNote,StockMove.productionNote,revisao,
StockMove.purchaseOrder,StockMove.purchaseOrder,revisao,
StockMove.qtyUnit,StockMove.qtyUnit,revisao,
StockMove.rackNbr,StockMove.rackNbr,revisao,
StockMove.receivedBy,StockMove.receivedBy,revisao,
StockMove.receptionOrder,StockMove.receptionOrder,revisao,
StockMove.reference,StockMove.reference,revisao,
"StockMove.stockPreparedBy","StockMove.stockPreparedBy",revisao,
"StockMove.supplierPartnerSeq","StockMove.supplierPartnerSeq",revisao,
StockMove.variant,StockMove.variant,revisao,
Stocks,Ações,revisao,
"Sub line",Sub-linha,revisao,
"Supplementary unit","Unidade suplementar",revisao,
"Supplier Arrival","Chegada do fornecedor",revisao,
"Supplier Shipment Date","Data de envio do fornecedor",revisao,
"Supplier Shipment Ref","Ref de remessa de fornecedor",revisao,
"Supplier arrival product qty","Quantidade de produto de chegada do fornecedor",revisao,
"Supplier arrivals","Chegadas de fornecedores",revisao,
"Supplier arrivals filters","Filtros de chegadas de fornecedores",revisao,
"Supplier deliveries","Entregas de fornecedores",revisao,
"Supplier quality rating","Classificação de qualidade do fornecedor",revisao,
"Supplier return","Retorno do fornecedor",revisao,
"Supplier returns","Devoluções de fornecedores",revisao,
"Supplier virtual stock location","Local de estoque virtual do fornecedor",revisao,
Team,Equipe,revisao,
"Text in certificate of conformity","Texto em certificado de conformidade",revisao,
"The move doesn't contain any product, do you wish to continue ?","A jogada não contém nenhum produto, você deseja continuar?",revisao,
"The quantity by lot must be greater than 0","A quantidade por lote deve ser maior que 0",revisao,
"The template to send message on realization is missing.","O modelo para enviar mensagem na realização está ausente.",revisao,
"The total net mass is higher than the total gross mass.","A massa líquida total é maior que a massa bruta total.",revisao,
"The tracking number configuration quantity is equal to zero, it must be at least one.","A quantidade de configuração do número de rastreamento é igual a zero, deve ser pelo menos um.",revisao,
"The type of cancel reason doesn't match with stock move","O tipo de motivo de cancelamento não corresponde à movimentação de estoque",revisao,
"There is currently no such file in the specified folder or the folder may not exists.","Atualmente não existe tal arquivo na pasta especificada ou a pasta pode não existir.",revisao,
"There's already an existing storage, you must deactivate it first","Já existe um armazenamento existente, você deve desativá-lo primeiro",revisao,
"There's no configured sequence for inventory for company","Não há sequência configurada para estoque para empresa",revisao,
"There's no configured sequence for stock's delivery for the company %s","Não há sequência configurada para entrega de estoque para a empresa% s",revisao,
"There's no configured sequence for stock's intern moves for the company %s","Não há uma sequência configurada para os movimentos internos da ação para a empresa% s",revisao,
"There's no configured sequence for stock's receptions for the company %s","Não há uma sequência configurada para recepções de estoque para a empresa% s",revisao,
"There's no configured sequence for tracking number for the product %s:%s","Não há sequência configurada para o número de rastreamento do produto% s:% s",revisao,
"There's no destination stock location selected for the stock's movement %s","Não há local de estoque de destino selecionado para o movimento da ação% s",revisao,
"There's no product in stock location.","Não há produto no local de estoque.",revisao,
"There's no source stock location selected for the stock's movement %s","Não há local de estoque de origem selecionado para o movimento da ação% s",revisao,
Title,Título,revisao,
To,,revisao,
"To Date","Até a presente data",revisao,
"To address",Endereçar,revisao,
"To rack","Para montar",revisao,
"To stock location","Para local de estoque",revisao,
Today,Hoje,revisao,
"Today Arrivals","Chegadas hoje",revisao,
"Too many iterations while trying to generate stock move line with tracking numbers.","Muitas iterações ao tentar gerar linha de movimentação de estoque com números de rastreamento.",revisao,
Tools,Ferramentas,revisao,
"Total W.T.","Total WT",revisao,
"Total gross mass","Massa bruta total",revisao,
"Total net mass","Massa líquida total",revisao,
"Total quantity for %s: %s (expected: %s)","Quantidade total para% s:% s (esperado:% s)",revisao,
"Total volume (m³)","Volume total (m³)",revisao,
Tracking,Rastreamento,revisao,
"Tracking Nbr","Nbr de rastreamento",revisao,
"Tracking Nbr.","Rastreamento Nbr.",revisao,
"Tracking Nbr. Config.","Rastreamento Nbr. Config.",revisao,
"Tracking Number","Numero de rastreio",revisao,
"Tracking Number Configuration","Configuração do Número de Rastreamento",revisao,
"Tracking Number Search","Pesquisa de números de rastreamento",revisao,
"Tracking Numbers","Rastreando números",revisao,
"Tracking number configuration","Configuração do número de rastreamento",revisao,
"Tracking number search","Pesquisa de números de rastreamento",revisao,
TrackingNumber,"Numero de rastreio",revisao,
"Trading name","Nome comercial",revisao,
"Transaction leading to property transfer","Transação que leva à transferência de propriedade",revisao,
"Transfers under inward processing","Transferências sob processamento interno",revisao,
"Transport by air","Transporte aéreo",revisao,
"Transport by inland waterway","Transporte por via navegável",revisao,
"Transport by rail","Transporte ferroviário",revisao,
"Transport by road","Transporte rodoviário",revisao,
"Transport by sea","Transporte marítimo",revisao,
Type,Tipo,revisao,
"Type Status","Tipo de Status",revisao,
"Type is required on line %d.","O tipo é requerido na linha% d.",revisao,
"Type select","Digite select",revisao,
Unavailable,Indisponível,revisao,
Unit,Unidade,revisao,
"Unit net mass","Massa líquida unitária",revisao,
"Unit of mass","Unidade de massa",revisao,
"Unit price","Preço unitário",revisao,
"Unknown account selection","Seleção de conta desconhecida",revisao,
"Unloading in port of import","Descarregamento no porto de importação",revisao,
"Unloading of truck in port of export","Descarregamento de caminhão no porto de exportação",revisao,
"Upcoming arrivals","Chegadas futuras",revisao,
"Upcoming customer deliveries","Próximas entregas ao cliente",revisao,
"Upcoming supplier arrivals","Próximas chegadas de fornecedores",revisao,
"Update average price","Atualizar preço médio",revisao,
"Use Case","Caso de uso",revisao,
"Use signature for certificate of conformity","Use assinatura para certificado de conformidade",revisao,
"Used for MRP","Usado para MRP",revisao,
"Used in DEB/DES","Usado em DEB / DES",revisao,
User,"Do utilizador",revisao,
Validate,Validar,revisao,
Validated,Validado,revisao,
"Validated By","Validado por",revisao,
"Validated On","Validado em",revisao,
"View Direction","Visualizar direção",revisao,
Virtual,Virtual,revisao,
"Virtual stock locations informations","Informações sobre locais de estoque virtual",revisao,
"Warranty expiration date","Data de validade da garantia",revisao,
Wording,Redação,revisao,
Workshop,Oficina,revisao,
XLS,,revisao,
Yes,,revisao,
"You must configure a Stock module for the company %s","Você deve configurar um módulo Stock para a empresa% s",revisao,
"You must configure a customer virtual stock location for the company %s","Você deve configurar um local de estoque virtual do cliente para a empresa% s",revisao,
"You must configure a default pickup stock location for the company %s","Você deve configurar um local de estoque de retirada padrão para a empresa% s",revisao,
"You must configure a default receipt stock location for the company %s","Você deve configurar um local de estoque de recebimento padrão para a empresa% s",revisao,
"You must configure a supplier virtual stock location for the company %s","Você deve configurar um local de estoque virtual do fornecedor para a empresa% s",revisao,
"You must configure an inventory virtual stock location for the company %s","Você deve configurar um estoque virtual de estoque para a empresa% s",revisao,
"You must select a stock location","Você deve selecionar um local de estoque",revisao,
important,importante,revisao,
info,info,revisao,
success,sucesso,revisao,
value:Stock,"valor: estoque",revisao,
warning,Aviso,revisao,
