key,message,comment,context
"Please configure the canceled expense template in HR config for the company %s","Por favor, configure o modelo de despesas cancelado na configuração de HR para a empresa% s",revisao,
"Please configure the canceled extra hours template in HR config for the company %s","Por favor, configure o modelo de horas extras canceladas na configuração de HR para a empresa% s",revisao,
"Please configure the canceled leave template in HR config for the company %s","Por favor, configure o modelo de licença cancelada na configuração de RH para a empresa% s",revisao,
"Please configure the canceled timehsheet template in HR config for the company %s","Por favor, configure o modelo de timehsheet cancelado na configuração HR para a empresa% s",revisao,
"Please configure the expense type for kilometric allowance in HR config for the company %s","Por favor, configure o tipo de despesa para o subsídio quilométrico na configuração de HR para a empresa% s",revisao,
"Please configure the lunch voucher export path in HR config for the company %s","Por favor, configure o caminho de exportação do voucher de almoço na configuração de HR para a empresa% s",revisao,
"Please configure the refused expense template in HR config for the company %s","Por favor, configure o modelo de despesas recusadas na configuração de RH para a empresa% s",revisao,
"Please configure the refused extra hours template in HR config for the company %s","Por favor, configure o modelo de horas extras recusadas na configuração de HR para a empresa% s",revisao,
"Please configure the refused leave template in HR config for the company %s","Por favor, configure o modelo de licença recusada na configuração de HR para a empresa% s",revisao,
"Please configure the refused timehsheet template in HR config for the company %s","Por favor, configure o modelo de timehsheet recusado na configuração de HR para a empresa% s",revisao,
"Please configure the sent expense template in HR config for the company %s","Por favor, configure o modelo de despesas enviadas na configuração de HR para a empresa% s",revisao,
"Please configure the sent extra hours template in HR config for the company %s","Por favor, configure o modelo de horas extras enviado na configuração de HR para a empresa% s",revisao,
"Please configure the sent leave template in HR config for the company %s","Por favor, configure o modelo de licença enviada na configuração de HR para a empresa% s",revisao,
"Please configure the sent timehsheet template in HR config for the company %s","Por favor, configure o modelo de timehsheet enviado na configuração HR para a empresa% s",revisao,
"Please configure the unjustified absence reason in HR config for the company %s","Por favor, configure a razão de ausência injustificada na configuração de HR para a empresa% s",revisao,
"Please configure the validated expense template in HR config for the company %s","Por favor, configure o modelo de despesa validado em HR config para a empresa% s",revisao,
"Please configure the validated extra hours template in HR config for the company %s","Por favor, configure o modelo de horas extras validado em HR config para a empresa% s",revisao,
"Please configure the validated leave template in HR config for the company %s","Por favor, configure o modelo de licença validado na configuração de RH para a empresa% s",revisao,
"Please configure the validated timehsheet template in HR config for the company %s","Por favor, configure o modelo de timehsheet validado na configuração HR para a empresa% s",revisao,
"Please create an employee for the user %s","Por favor crie um empregado para o usuário% s",revisao,
"Please fill a company.","Por favor, preencha uma empresa.",revisao,
"Please fill a leave period.","Por favor, preencha um período de licença.",revisao,
"Please fill the payment mode.","Por favor, preencha o modo de pagamento.",revisao,
"Please fill the period","Por favor, preencha o período",revisao,
"Please, add a contract of employment for employee : %s","Por favor, adicione um contrato de emprego para empregado:% s",revisao,
"Please, add a planning for employee : %s","Por favor, adicione um planejamento para o empregado:% s",revisao,
"Please, add a public holiday planning for employee : %s","Por favor, adicione um planejamento de feriado para funcionário:% s",revisao,
"Please, configure the number of daily work hours.","Por favor, configure o número de horas de trabalho diárias.",revisao,
"Please, enter an activity for the employee %s","Por favor, insira uma atividade para o empregado% s",revisao,
"Please, enter the number of daily work hours per employee %s","Por favor, insira o número de horas de trabalho diárias por funcionário% s",revisao,
"Please, select an employment contract template","Por favor, selecione um modelo de contrato de emprego",revisao,
"Please, select an expense","Por favor, selecione uma despesa",revisao,
Position,Posição,revisao,
"Position / Salary","Posição / Salário",revisao,
Presence,Presença,revisao,
Print,Impressão,revisao,
"Print contract","Contrato de impressão",revisao,
"Product Activities","Atividades de produtos",revisao,
"Product Activity","Atividade do produto",revisao,
"Product dates","Datas do produto",revisao,
"Product sheet","Ficha do Produto",revisao,
"Product specific attributes","Atributos específicos do produto",revisao,
"Product typology","Tipologia do produto",revisao,
Products,Produtos,revisao,
"Profit-sharing beneficiary","Beneficiário da participação nos lucros",revisao,
Project,Projeto,revisao,
"Project Planning","Planejamento de Projetos",revisao,
"Project Planning time","Tempo de planejamento do projeto",revisao,
"Project Plannings","Project Plannings",revisao,
"Project planning time","Tempo de planejamento do projeto",revisao,
"Public Holiday Planning","Planejamento de Feriados Públicos",revisao,
"Public holidays planning","Planejamento de feriados",revisao,
"Qty must be lower than %d.","Qty deve ser menor que% d.",revisao,
Quantities,Quantidades,revisao,
Quantity,Quantidade,revisao,
"Quantity to stock","Quantidade para estoque",revisao,
Rate,Taxa,revisao,
"Real hours","Horas reais",revisao,
Reason,Razão,revisao,
"Referential date for seniority","Data de referência para a antiguidade",revisao,
Refresh,Atualizar,revisao,
"Refusal Date","Data de Recusa",revisao,
Refuse,Recusar,revisao,
Refused,Recusou,revisao,
"Refused By","Recusado por",revisao,
"Refused Expense Template","Modelo de despesas recusadas",revisao,
"Refused Extra Hours Template","Recusou o modelo de horas extras",revisao,
"Refused Leave Request Template","Modelo de pedido de licença recusada",revisao,
"Refused Timesheet Template","Modelo de Quadro de Horários Recusado",revisao,
"Register payment","Registrar pagamento",revisao,
"Registration number","Número de registro",revisao,
Reimbursed,Reembolsado,revisao,
Remaining,Restante,revisao,
"Remaining amount","Montante restante",revisao,
"Reopen period","Reabrir período",revisao,
Reports,Relatórios,revisao,
"Request date","Data do Pedido",revisao,
"Request extra hours","Solicite horas extras",revisao,
Requested,Requeridos,revisao,
"Requested amount","Quantia solicitada",revisao,
"Requested lunch vouchers on the period","Pedidos de almoço solicitados no período",revisao,
Resume,Currículo,revisao,
"Return to draft status","Retornar ao status de rascunho",revisao,
"Round trip","Ida e volta",revisao,
Sale,Venda,revisao,
Sales,Vendas,revisao,
Saturday,sábado,revisao,
"See timesheet lines","Veja as linhas do quadro de horários",revisao,
"Select Expense","Selecione Despesa",revisao,
"Select Leave Request","Selecione o pedido de licença",revisao,
"Select Timesheet","Selecione o Quadro de Horários",revisao,
"Select extra hours","Selecione horas extras",revisao,
"Select lines to remove","Selecione linhas para remover",revisao,
"Select the expense you want to edit","Selecione a despesa que você deseja editar",revisao,
"Select the extra hours you want to edit","Selecione as horas extras que você deseja editar",revisao,
"Select the leave request you want to edit","Selecione a solicitação de licença que você deseja editar",revisao,
"Select the timesheet you want to edit","Selecione o quadro de horários que você deseja editar",revisao,
"Select users","Selecione usuários",revisao,
Send,Mandar,revisao,
"Send Email","Enviar email",revisao,
"Send Expenses","Enviar despesas",revisao,
"Seniority date","Data de antiguidade",revisao,
"Seniority leave Management","Seniority leave Management",revisao,
"Seniority leave management batch","Parcela de gerenciamento de licenças de antiguidade",revisao,
"Seniority leave management page","Página de gerenciamento de licença de antiguidade",revisao,
"Sent Date","Data de envio",revisao,
"Sent Expense Template","Modelo de despesas enviadas",revisao,
"Sent Leave Request Template","Modelo de solicitação de licença enviada",revisao,
"Show editor","Mostrar editor",revisao,
"Show expenses annual report","Mostrar relatório anual de despesas",revisao,
"Show expenses to be validated by my subordinates","Mostrar despesas a serem validadas pelos meus subordinados",revisao,
"Show extra hours to be validated by my subordinates","Mostrar horas extras para ser validado pelos meus subordinados",revisao,
"Show leaves to be validated by my subordinates","Mostrar folhas para serem validadas pelos meus subordinados",revisao,
"Show timesheets to be validated by my subordinates","Mostrar planilhas de horas para serem validadas por meus subordinados",revisao,
"Signature date","Data de assinatura",revisao,
Single,solteiro,revisao,
"Social Charges","Encargos Sociais",revisao,
"Social security number","Número da Segurança Social",revisao,
Standard,Padrão,revisao,
Start,Começar,revisao,
"Start Date","Data de início",revisao,
"Start On","Comece em",revisao,
"Start Time","Hora de início",revisao,
"Start date","Data de início",revisao,
"Start time","Hora de início",revisao,
"Start&Stop","Iniciar e Parar",revisao,
"Start&Stop Timer","Iniciar e Parar Temporizador",revisao,
"Starting city","Começando cidade",revisao,
Status,Status,revisao,
"Status Timer","Temporizador de status",revisao,
"Stock quantity status","Status da quantidade de estoque",revisao,
Stop,Pare,revisao,
Sunday,domingo,revisao,
TSTimer,TSTimer,revisao,
Task,Tarefa,revisao,
"Team task","Tarefa de equipe",revisao,
Template,Modelo,revisao,
"The bank order linked to this expense has already been carried out/rejected, and thus can't be canceled","A ordem bancária vinculada a essa despesa já foi executada / rejeitada e, portanto, não pode ser cancelada",revisao,
"The date of timesheet line %d can't be empty","A data da linha do quadro de horários% d não pode estar vazia",revisao,
"The employee %s has multiple %s leave lines","O funcionário% s tem várias linhas de licença% s",revisao,
"The employee %s has no %s leave line","O empregado% s não possui linha de saida% s",revisao,
"The employee %s has no birth date","O empregado% s não tem data de nascimento",revisao,
"The employee %s has no seniority date","O empregado% s não tem data de antiguidade",revisao,
"The kilometric allowance rate corresponding to the kilometric allow param %s and the company %s is missing","A taxa de tolerância quilométrica correspondente às parcelas de permissão quilométricas e a empresa% s está ausente",revisao,
"There is a conflict between the timesheet input dates and the dates of the following lines: %s","Há um conflito entre as datas de entrada do quadro de horários e as datas das seguintes linhas:% s",revisao,
"There is already a payroll preparation for the employee %s, the company %s and the period %s","Já existe uma preparação da folha de pagamento para o empregado% s, a empresa% s e o período% s",revisao,
"There is an error in a formula","Há um erro em uma fórmula",revisao,
"There is no leave line for the employee %s and the reason %s.","Não há linha de saída para o empregado% s e a razão% s.",revisao,
"There is no matching condition for the allowance %s","Não há nenhuma condição correspondente para o subsídio% s",revisao,
"There is no year for society %s which includes date %s","Não há ano para a sociedade% s, que inclui a data% s",revisao,
"There is no year selected for the allowance.","Não há ano selecionado para o subsídio.",revisao,
"This date is invalid. It must be included in the timesheet's period.","Esta data é inválida. Deve ser incluído no período da folha de horas.",revisao,
Thursday,Quinta-feira,revisao,
"Time %","Tempo %",revisao,
"Time Sheet","Planilha de horário",revisao,
"Time logging preference","Preferência de registro de tempo",revisao,
"Time%","Tempo%",revisao,
"Timer start date time","Hora de início do temporizador",revisao,
Timesheet,"Planilha de horário",revisao,
"Timesheet Line","Linha de Timesheet",revisao,
"Timesheet Lines","Linhas do Quadro de Horários",revisao,
"Timesheet Notification Mail","Correio de Notificação do Quadro de Horários",revisao,
"Timesheet Templates","Templates de Quadro de Horários",revisao,
"Timesheet default end date format","Formato de data de término padrão do quadro de horários",revisao,
"Timesheet editor","Editor de quadro de horários",revisao,
"Timesheet line list is empty, please add a timesheet line list","A lista de linhas do quadro de horários está vazia, adicione uma lista de linhas de quadro de horários",revisao,
"Timesheet lines","Linhas de quadro de horários",revisao,
"Timesheet reminder","Lembrete de folha de horas",revisao,
Timesheet.timesheetOf,"Quadro de horários.timesheetOf",revisao,
Timesheet.totalDuration,"Quadro de horários.totalDuração",revisao,
TimesheetLine.duration,TimesheetLine.duration,revisao,
TimesheetLine.product,TimesheetLine.product,revisao,
TimesheetLine.project,TimesheetLine.project,revisao,
Timesheets,"Quadro de Horários",revisao,
"Timesheets to Validate","Timesheets para validar",revisao,
"Timesheets to be Validated by your subordinates","Timesheets para ser validado por seus subordinados",revisao,
To,,revisao,
"To (included)","Para (incluído)",revisao,
"To date","Até a presente data",revisao,
"To date can't be empty","Até o momento não pode estar vazio",revisao,
"To generation date","Para data de geração",revisao,
"To invoice",Facturar,revisao,
Tools,Ferramentas,revisao,
Total,Total,revisao,
"Total (h)","Total (h)",revisao,
"Total A.T.I","Total ATI",revisao,
"Total A.T.I.","Total ATI",revisao,
"Total Days in the period","Total de dias no período",revisao,
"Total Hours per Day","Total de horas por dia",revisao,
"Total Minutes per Day","Total de minutos por dia",revisao,
"Total W.T.","Total WT",revisao,
"Total amount","Valor total",revisao,
"Total amount with tax","Montante total com imposto",revisao,
"Total lunch vouchers","Total de vales de almoço",revisao,
"Total on period (hours)","Total no período (horas)",revisao,
"Total planned hours","Total de horas planejadas",revisao,
"Total real hours","Total de horas reais",revisao,
"Total tax","Taxa total",revisao,
"Total to pay","Total a pagar",revisao,
TotalToRefund,TotalToRefund,revisao,
"Totals on period","Totais no período",revisao,
"Tracking number","Numero de rastreio",revisao,
"Trial period duration","Duração do período de experiência",revisao,
Tuesday,terça,revisao,
Type,Tipo,revisao,
"Unavailable to users","Indisponível para usuários",revisao,
"Unique product for timesheet","Produto exclusivo para quadro de horários",revisao,
Unit,Unidade,revisao,
"Untaxed amount","Quantidade não tributada",revisao,
"Update include in turonver forecast","Atualização incluir na previsão do turonver",revisao,
"Update to invoice","Atualizar para fatura",revisao,
"Use employee's Activity","Use a atividade do funcionário",revisao,
"Use line's Activity","Use a atividade da linha",revisao,
"Use unique product for timesheet","Use um produto exclusivo para o quadro de horários",revisao,
"Use weekly plannning coef.","Use o coeficiente de planejamento semanal.",revisao,
"Used amount","Quantidade utilizada",revisao,
User,"Do utilizador",revisao,
Users,Comercial,revisao,
Validate,Validar,revisao,
"Validate the advance","Valide o adiantamento",revisao,
Validated,Validado,revisao,
"Validated Expense Template","Modelo de despesas validado",revisao,
"Validated Extra Hours Template","Modelo de horas extras validado",revisao,
"Validated Leave Request Template","Modelo de solicitação de licença validada",revisao,
"Validated Timesheet Template","Modelo de Quadro de Horários Validado",revisao,
"Validated Timesheet lines","Linhas de Quadro de Horários Validadas",revisao,
"Validated by","Validado por",revisao,
"Validation Date","Data de validade",revisao,
Value,Valor,revisao,
Vehicle,Veículo,revisao,
"Vehicle Make","Veículo Faça",revisao,
"Vehicle Model","Modelo do veículo",revisao,
"Vehicle registration certificate","Certificado de matrícula do veículo",revisao,
Vehicles,Veículos,revisao,
Ventilate,Ventilar,revisao,
Ventilated,Ventilado,revisao,
"Waiting Timesheet lines","Esperando linhas de quadro de horários",revisao,
"Waiting for validation","Aguardando validação",revisao,
"Waiting validation","Validação de espera",revisao,
Wednesday,Quarta-feira,revisao,
"Weekly Planning","Planejamento Semanal",revisao,
"Weekly duration","Duração semanal",revisao,
"Weekly planning","Planejamento semanal",revisao,
"Weekly work hours","Horas semanais de trabalho",revisao,
"Withdrawn cash","Dinheiro retirado",revisao,
"Work fixed phone","Telefone fixo de trabalho",revisao,
"Work mobile phone","Telefone móvel de trabalho",revisao,
"Work phones","Telefones de trabalho",revisao,
"Working days' number","Número de dias úteis",revisao,
Year,Ano,revisao,
"You are not able to take leave in advance for the reason '%s'.","Você não pode se despedir antecipadamente pelo motivo &#39;% s&#39;.",revisao,
"You don't have the permission to create a leave request in the past, please contact your manager.","Você não tem permissão para criar uma solicitação de licença no passado, entre em contato com seu gerente.",revisao,
"You have to choose at least one timesheet","Você tem que escolher pelo menos um quadro de horários",revisao,
"You must be a HR manager to have the permission to do this.","Você deve ser um gerente de RH para ter permissão para isso.",revisao,
"You must configure an account for expenses taxes (company : %s)","Você deve configurar uma conta para impostos de despesas (empresa:% s)",revisao,
"You must configure an expenses account (company : %s)","Você deve configurar uma conta de despesas (empresa:% s)",revisao,
"You must configure an expenses journal(company : %s)","Você deve configurar um diário de despesas (empresa:% s)",revisao,
"You now have a negative amount of leave available for the reason %s","Agora você tem uma quantidade negativa de licença disponível pelo motivo% s",revisao,
amount,montante,revisao,
"com.axelor.apps.hr.service.batch.HrBatchService","com.axelor.apps.hr.service.batch.HrBatchService",revisao,
http://www.url.com,http://www.url.com,revisao,
"value:Employees Managment","valor: Gerenciamento de funcionários",revisao,
"value:Expense Management","valor: gerenciamento de despesas",revisao,
"value:Extra hours","valor: horas extras",revisao,
"value:Leave Management","valor: deixar a gerência",revisao,
"value:Timesheet Management","valor: Gerenciamento de Quadro de Horários",revisao,
