key,message,comment,context
Select move lines to reconciles,Selecione as linhas de movimento para reconciliações,,
Send Suspension of access authorisation (SPR),Enviar suspensão de autorização de acesso (SPR),,
Send a Bank Order,Envie um pedido bancário,,
Send a bank order,Envie um pedido bancário,,
Send authentication X002 and Encryption E002 certificates (HIA),Enviar autenticação X002 e certificados de criptografia E002 (HIA),,
Send bank order,Enviar pedido bancário,,
Send certificate of signature A005 (INI),Enviar certificado de assinatura A005 (INI),,
Send file download request (FDL),Enviar pedido de download de arquivo (FDL),,
Send file upload request (FUL),Enviar solicitação de upload de arquivo (FUL),,
Sender,Remetente,,
Sender Bank details,Detalhes do banco remetente,,
Sender Company,Empresa remetente,,
Sender Info.,Informações do remetente.,,
Sending date,Data de envio,,
Sequence,Seqüência,,
Serial,Serial,,
Show reconciled move lines,Mostrar linhas de movimento reconciliadas,,
Show the bank statements,Mostrar os extratos bancários,,
Sign,Assinar,,
Sign bank order,Assinar ordem bancária,,
Signatory,Signatário,,
Signatory user,Utilizador signatário,,
Signature,Assinatura,,
Signed file,Arquivo assinado,,
Special instructions,Instruções Especiais,,
Special instructions line1,Instruções especiais linha 1,,
Special instructions line2,Instruções especiais linha 2,,
Special instructions line3,Instruções especiais linha 3,,
Specific attributes,Atributos específicos,,
Start date,Data de início,,
Starting Balance,Iniciar Balanço,,
Status,Status,,
Subject,Sujeito,,
Subscription or contract to which the user is associated,Assinatura ou contrato ao qual o usuário está associado,,
Supplier,Fornecedor,,
TLS,TLS,,
Template,Modelo,,
Test configuration,Configuração de teste,,
Test data file,Arquivo de dados de teste,,
Test mode,Modo de teste,,
Test mode is not enabled or test file is missing,O modo de teste não está ativado ou o arquivo de teste está ausente,,
Test signature file,Arquivo de assinatura de teste,,
"The Iban is mandatory for the partner %s, bank order %s","O Iban é obrigatório para o parceiro %s, ordem bancária %s",,
The bank details is inactive.,Os dados bancários estão inativos.,,
The bank details type is not compatible with the accepted types in file format.,O tipo de dados bancários não é compatível com os tipos aceitos em formato de arquivo.,,
The bank order is not properly signed. Please correct it and sign it again.,O pedido do banco não está devidamente assinado. Por favor corrija e assine novamente.,,
The company %s does not have bank order sequence,A empresa %s não possui sequência de ordem bancária,,
The input to be zipped cannot be null,A entrada a ser compactada não pode ser nula,,
The receiver bank details currency is not compatible with the currency in bank order.,A moeda dos detalhes bancários do receptor não é compatível com a moeda na ordem do banco.,,
The receiver bank details is inactive.,Os detalhes do banco do receptor estão inativos.,,
The receiver bank details type is not compatible with the accepted types in file format.,O tipo de dados bancários do receptor não é compatível com os tipos aceitos no formato de arquivo.,,
The sender bank details currency is not compatible with the currency in bank order.,A moeda de detalhes bancários do remetente não é compatível com a moeda no pedido do banco.,,
There is at least one incomplete bank reconciliation. Are you sure to continue ?,Há pelo menos uma reconciliação bancária incompleta. Você tem certeza de continuar?,,
To Date,Até agora,,
Total amount,Valor total,,
Total amount in company currency,Valor total na moeda da empresa,,
Total amount of bank order lines must be equal to the bank order amount,O valor total das linhas de pedido bancário deve ser igual ao valor do pedido bancário,,
Total cashed,Total descontado,,
Total of selected move lines,Total de linhas de movimento selecionadas,,
Total paid,Total pago,,
Totally rejected,Totalmente rejeitado,,
Transaction id,ID de transação,,
Transfer or other,Transferência ou outro,,
Transmit automatically to Bank,Transmita automaticamente para o banco,,
Transport,Transporte,,
Treasury transfer Bank orders sequences,Transferência de tesouraria Sequências de ordens bancárias,,
Type,Tipo,,
URL,URL,,
Unavailability index,Índice de indisponibilidade,,
Unavailable,Indisponível,,
Unit debit by operation,Débito unitário por operação,,
Unknown SEPA type for file generation,Tipo SEPA desconhecido para geração de arquivos,,
Unknown direct debit data type,Tipo de dados de débito direto desconhecido,,
Unknown format for file generation,Formato desconhecido para geração de arquivos,,
Unknown format for file import process,Formato desconhecido para o processo de importação de arquivos,,
Unreconciled move lines,Linhas de movimento não reconciliadas,,
Use X509 extentions for auto signed certificates,Use extensões X509 para certificados assinados automaticamente,,
Use iban only,Use apenas iban,,
User,Usuário,,
User id,ID do usuário,,
User type,Tipo de usuário,,
Valid from,Válido de,,
Valid to,Valido até,,
Validate,Validar,,
Validated,Validado,,
Validated By,Validado por,,
Validated On,Validado em,,
Validation date,Data de validade,,
Value date,Data efetiva,,
Waiting for the certificate configuration,Aguardando a configuração do certificado,,
Waiting for the sending of the authentication and encryption certificates,Aguardando o envio dos certificados de autenticação e criptografia,,
Waiting for the sending of the signature certificate to the bank,Aguardando o envio do certificado de assinatura para o banco,,
You can't validate this bank order. you need to fill at least one bank order line,Você não pode validar este pedido bancário. você precisa preencher pelo menos uma linha de pedido bancário,,
You cannot use this bank account because he is not authorized by the ebics partner.,Você não pode usar essa conta bancária porque ele não está autorizado pelo parceiro ebics.,,
"You will send a file, are you sure the test mode is enabled ?","Você enviará um arquivo, tem certeza de que o modo de teste está ativado?",,
camt.053.001.02.stm,,,
camt.054.001.02.abb,,,
camt.054.001.02.act,,,
camt.054.001.02.add,,,
camt.fin.mt940.stm,,,
camt.fin.mt942.rep,,,
camt.xxx.cfonb120.rep,,,
camt.xxx.cfonb120.stm,,,
camt.xxx.cfonb240.ach,,,
camt.xxx.cfonb240.act,,,
camt.xxx.cfonb240.ard,,,
camt.xxx.cfonb240.atg,,,
camt.xxx.cfonb240.ati,,,
camt.xxx.cfonb240.cai,,,
camt.xxx.cfonb240.dri,,,
camt.xxx.cfonb240.pco,,,
camt.xxx.cfonb240.rch,,,
camt.xxx.cfonb240.rco,,,
camt.xxx.cfonb240.rct,,,
camt.xxx.cfonb240.rep,,,
camt.xxx.cfonb240.rsd,,,
camt.xxx.cfonb240.rtg,,,
camt.xxx.cfonb240.rti,,,
camt.xxx.cfonb560.ara,,,
com.axelor.apps.bankpayment.service.batch.BankPaymentBatchService,,,
digest value cannot be null,valor de resumo não pode ser nulo,,
dn,dn,,
info,informação,,
pain.001.001.02.ict,,,
pain.001.001.02.mct,,,
pain.001.001.02.rft,,,
pain.001.001.02.sct,,,
pain.001.001.02.xct,,,
pain.001.001.03.ict,,,
pain.001.001.03.sct,,,
pain.001.001.03.xct,,,
pain.002.001.01.ara,,,
pain.002.001.02.ack,,,
pain.002.001.02.ara,,,
pain.008.001.01.sbb,,,
pain.008.001.01.sdd,,,
pain.008.001.02.sbb,,,
pain.008.001.02.sdd,,,
pain.fin.mt101.dct,,,
pain.fin.mt101.mct,,,
pain.fin.mt101.xct,,,
pain.xxx.cfonb160.dco,,,
pain.xxx.cfonb160.dct,,,
pain.xxx.cfonb160.dda,,,
pain.xxx.cfonb160.ddd,,,
pain.xxx.cfonb160.dtg,,,
pain.xxx.cfonb160.dvd,,,
pain.xxx.cfonb160.ict,,,
pain.xxx.cfonb240.bco,,,
pain.xxx.cfonb240.tch,,,
pain.xxx.cfonb320.dct,,,
pain.xxx.cfonb320.rft,,,
pain.xxx.cfonb320.sct,,,
pain.xxx.cfonb320.xct,,,
pain.xxx.fff.ech,,,
pain.xxx.fff.lch,,,
pain.xxx.payext912.vct,,,
pain.xxx.payext96a.vct,,,
pain.xxx.payord912.ict,,,
pain.xxx.payord912.xct,,,
pain.xxx.vcom400.vct,,,
whatever@example.com,algo@example.com,,
